ID,Title,Category,Link,Preview Icon,Pages,PDF Link,Description,Keywords,Accession Number,Publisher,ISBN,Condition,Author,Language,Year,Script,Custodian,Digitization Sponsor
2365,Greater East Punjab,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2365&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000783_200.jpg,74,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002365.pdf,"The author in the booklet, make a strong plea for reorganization of the state of Punjab in 1948 on the basis of the language spoken by them. They demand that all the areas with a higher density of Punjabi speaking people he united into a single state. These areas are located partly in East Punjab, partly in the Phulkian states of Patiala, and partly in Rajasthan. This demand for the creation of a Punjabi speaking state was made as early as 1948, following partition of Punjab on communal basis. The authors have put for the convincing arguments in support of their demand for reorganization of Punjab on linguistic basis","Dr. Rajinder Prashad,  Sir Chotu Ram,  Punjabi speaking areas,  Hindi-speaking areas,  language,  Gaclic league,  Irish Free State,  West Bengal,  East Bengal,  Sir John Simon,  Rastria Bhasha,  Punjabi,  Patiala,  Jind,  Nabha,  Partition,  The Sikhs,  Master Tara Singh",BK-000783,Lahore Book Shop,,Good,,English,1948,Roman,"G.S. Lamba, Jalandhar",
2367,Sirtaj Shaheed,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2367&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000737_200.jpg,32,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002367.pdf,"In this tract, the author pays a glorious tribute to Guru Gobind Singh for the great qualities of head and heart of the Saint Soldier guru. He eulogizes the great sacrifices, the bravery, the virtue of self-denial and self-abnegation of Guru Gobind Singh and as a champion of fundamental human right of freedom of religion. The Guru's fight against oppression, tyranny and history makes him a role model for the entire humanity. The author's diction is appealing and heart-moving","Gita,  Bhagwan Krishan,  Sant Jodha,  Zafarnama,  Mohammed Iqbal,  Shakti,  Bhawani,  Guru Tegh Bahadur,  Brahman,  Ajit Singh,  Jujhar Singh,  Zorawar Singh,  Fateh Singh",BK-000737,"Vzir Hind Press, Amritsar",,Good,Rai Sahib Roshan Lal,Panjabi,1946,Gurmukhi,"G.S. Lamba, Jalandhar",
2368,Sikh Leadership &amp; Some Aspects of Anglo Sikh Relations,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2368&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000902_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002368.pdf,"This memorial lecture highlights the failure of Sikh leadership soon after the demise of Maharaja Ranjit Singh in 1839. Within the next few years, the Sikh kingdom was annexed by the British due to the court intrigues by the Dogra brothers, murders of Ranjit Singh's descendants successively and dissipation of Sikh Army. The lecture sums up the chronological account of all these tragic events and demise of the Sikh kingdom. The author attributes this dissipation to the total absence of leadership among the royal descendants and factional divisions in the army and betrayal by Dogra officials. The account is based on historical records and repeats the already well-known facts. Even then, it is rich in detail and provides a good summary of Sikh &amp; Punjab history of Post-Maharaja period","Ranjit Singh,  Raja Dhian Singh,  Chet Singh,  Kharak Singh,  Naunihal Singh,  Mai Chand Kaur,  East India,  Company,  Jind,  Patiala,  Kaithal,  Major Broad foot,  Hardinge,  Mulraj,  Dalip Singh,  Ram Jindan,  Bhairowal",BK-000902,Department Of Punjab Historical Studies,,Good,K.C Khanna,English,,Roman,"Kirpal Singh, Dr.",
2369,"Selected Lectures, Selected Documents The Hindu - 64 Hindustan Times",Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2369&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000714_200.jpg,76,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002369.pdf,"This collection of miscellaneous papers contains literature about India's partition in 1947, excerpts from biography of Auchinleck, Andrew Mellor etc. and correspondence between Sir Tej Bahadur Sapru and other political leaders. We get glimpse into the minds of major Muslim players responsible for India's partition and some British personages. These papers make a valid reference material for researchers on history of India's partition. The press clippings pasted on title page about Master Tara Singh's death are misleading about the contents of the book","Sir Tej Bahadur Sapru,  Sir Sikandar,  Jinnah,  Muslim league,  Shiva Rao,  Sir Jogendra Singh,  Master Tara Singh,  Sikh Demand,  Dr. Mohammad Iqbal,  Auchinleck,  Lahore,  Amritsar,  Punjab Boundary Force,  Baldev Singh,  Delhi",BK-000714,,,Good,,English,,Roman,"Kirpal Singh, Dr.",
2370,Rulers of India Ranjit Singh,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2370&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000901_200.jpg,232,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002370.pdf,"This is one of the earliest accounts of Maharaja Ranjit Singh, his conquest, civil and military Administration of Punjab, his relations with the British and the chiefs of Cis-Sutlej states. It is one of the earliest sources of Sikh history. It is written from a colonial point of view, but is sound in factual details. He is harsh in his judgment about Maharaja as he concludes as Ranjit had sown, so was his harvest. The Kingdom founded in violence, treachery and blood did not long survive its founder. The colonial bias is unmistakable","Maharaja Ranjit Singh,  Theocracy,  Army and Administration,  Cis-Sutlej Territory,  Hari Singh Nalwa,  Mulraj Dewan,  Sindhawalia",BK-000901,S Chand & Co,,Good,"Lepel Griffin, Sir",English,,Roman,"Kirpal Singh, Dr.",
2371,The Revolt of Sikh Youth,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2371&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000784_200.jpg,180,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002371.pdf,"As the title suggests, the book deals with the revolt of the Sikh youth against their own religion and their drift towards communism, excessive materialism and western religious and their cultures. The author analyses the main causes of this tectonic shift of the Sikh youth from the inherent value-system and distinct identity of their own religion. He blames the ignorant, uneducated Sikh preachers, indifferent and selfish Sikh political leaders and changing socio-economic factors for this drift. He makes an urgent appeal for bringing about renaissance in Sikh religion in order to stop the sense of alienation among the Sikh youth and bring them back to their religions roots by highlighting the everlasting value system of the Sikh religion by enlightened Sikh preachers of political leaders","Hinduism,  Mohammadanism,  Communism,  Sikh leaders,  Gurbani,  Materialism,  Freud,  Psycho-analysis,  unemployment,  Church,  Guru Gobind Singh,  Priest-craft,  Sarbat Khalsa,  Science",BK-000784,Modern Publication Lahore,,Good,Dr. Rattan Singh Jaggi,English,1943,Roman,"G.S. Lamba, Jalandhar",
2372,Sacha Dharam,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2372&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000740_200.jpg,68,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002372.pdf,"This tract written in Sanskritized Punjabi diction highlights the distinct features of Sikh religion and its universal appeal. It believes in living the life of a householder, earning of one's livelihood through just means and sharing it with the needy and meditation on the Divine Name. There is no place for rituals in Sikh religion. It stresses upon the simplicity of Sikh religion and its easier practice","Sacha Dharam,  Hinduism,  Islam,  Khalsa,  Brahmin,  Guru Granth Sahib",BK-000740,Unknown,,Good,"Ganga Singh Gyani, Bhai",Panjabi,1936,Gurmukhi,"G.S. Lamba, Jalandhar",Anonymous - ਹਮ ਰੁਲਤੇ ਫਿਰਤੇ ਕੋਈ ਬਾਤ ਨ ਪੂਛਤਾ
2373,"Extracts from ""The Hindu"" January 11, 1947",Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2373&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000715_200.jpg,122,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002373.pdf,"Partition of India, especially of Punjab in 1947 proved to be very traumatic for the people of Punjab. Following the announcement of India's independence and partition, very violent communal riots broke out between the Muslims and Hindus/Sikhs on both sides of the newly created border. It was followed by large scale acts of loot, arson, abduction and molestation of women on both sides and migration of population. This volume contains press reports about these riots and leader's statements in the leading English newspapers. These documents, taken together, provide authentic information about partition woes and thinking of national and provincial leaders. It is an excellent reference material for researchers of Indian and Punjab history","January 12,  Dr. Khan Sahib,  N.W.F.P.,  Dr. Saiffudin Kitehlew,  Swarn Singh,  Lahore,  Sardar Baldev Singh,  Giani Kartar Singh,  London,  March 11,  Rawalpindi,  Lt. Gen. Sir Frank Messery,  Pandit Jawahar Lal Nehru,  Peshawar,  Kerpalain,  Boundary Commission,  Nankana Sahib Day,  Montgomery,  Liaqat Ali Khan,  Udham Singh Nagoke,  Refugees,  Minorities",BK-000715,,,Good,,English,,Roman,"Kirpal Singh, Dr.",
2374,Election Rules And Regulations,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2374&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000782_200.jpg,24,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002374.pdf,"This booklet contains rules and regulations about the management of the sacred Sikh shrine at Patna Sahib, Bihar. It provides rules for the nomenclature, definition, voter eligibility, and election of office bearers, nominated members, election schedule, and the constitution of managing body of this shrine. In short, it is the constitution of the elected body. It is a legal document","Takhat Sri Harimandir,  Patna,  Bihar,  election,  Prabandhak Committee,  Final Authority",BK-000782,,,Good,,English,,Roman,"G.S. Lamba, Jalandhar",
2376,The Sikhs And Afghans,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2376&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000914_200.jpg,592,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002376.pdf,"This book, based on the eye-witness account of Sikh invasion of Afghanistan towards the fag-end of Maharaja Ranjeet Singh, gives a very detailed account of Sikh-Afghan battles and their political relations. The account extends to the post Ranjit Singh period for about a decade. Since the account is both comprehensive and based on the recordings of an eye-witnessing his journal, it is a very authentic and one of the primary sources of Punjab Sikh history of first half of nineteenth century. It brings alive the glory and magnificence of Lahore Durbar, role influence and machinations of Dogra brothers, Sikh military expedition to Kabul, death of Hari Singh Nalwa, Sikh Afghan battles, death of Maharaja Ranjit Singh and post Maharaja Sikh-Afghan encounters the whole account is so gripping as if the reader is witnessing an audio-visual presentation of the dramatic events. The author, being bilingual scholar of both Persian and English, his observation and expression of events is excellent. The book is indispensable for scholars and researchers of Punjab/Sikh history","Maharaja Ranjit Singh,  Afghan Nobles,  The Durbar,  Dhian Singh,  Khoshal Singh,  Gene Avitabile,  Ventura,  Allard,  Hari Singh Nalwa,  Kharak Singh,  Dost Mohd. Kharak Singh,  Kaur Nao Nihal Singh,  Shahzada,  Gujranwala,  Peshawar,  Khaibar Pass,  Kabul,  Sultej,  Ravi,  Indus",BK-000914,John Murray,,Good,Shahamat Ali,English,,Roman,Institute Of Sikh Studies,
2377,Panth Piara Pehalan Ae,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2377&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000738_200.jpg,40,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002377.pdf,This collection of Punjabi poems is meant to be recited at a Sikh public stage for the Sikh audience. The poet expresses his allegiance to Sikh religion and its fundamental ethos. He loves his country but he loves his religion first. These poems are topical in the sense that these were written during the years of India's/Punjab's partition when the Sikhs also dreamed for a homeland. The quality and content of these poems is more sentimental than literary. There appeal is limited,"Panth,  Panj Darya,  Panj Piaray,  Char Dularay,  Azad Hasiyat,  Khalsa,  Punjab,  Sacha Sauda,  Nankana",BK-000738,Pritam Singh,,Good,Teja Singh M. A.,Panjabi,1949,Gurmukhi,"G.S. Lamba, Jalandhar",
2381,Durga Prabodh,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=2381&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-000915_200.jpg,409,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0002381.pdf,The poetic ballad by a famous Sikh scholar counters the then prevalent Brahminical belief that Guru Gobind Singh was a worshipper of Hindu goddess Durga. It enacts the Guru's exposure of a prominent Hindu Priest who claimed he could invoke Durga's presence through performance of Hindu rituals. The ballad written in a forceful diction using all the poetic devices proves Guru's own divine status and conveys Guru's Mission. The author's motive of ridding the Sikhs of senseless superstitions and Brahminical influence is apparent from his emphasis on Sikh ideology and condemnation of idol worship. The folklorist stance of poetic diction is used to influence Sikh masses which make it a popular reading,"Guru Gobind Singh,  Datta Nand Ujjaini,  Durga,  Tat Khalsa",BK-000915,"Khalsa Press, Lahore.",,Good,Bhai Dit Singh JI Gyani,Panjabi,,Gurmukhi,,
